event_id,session_id,student_id,domain,event_type,question_id,value,timestamp
evt-00066623,sess-01788,S-044,pandas_core,question_view,pd-k-series-d1-02,,2026-01-26 14:22:32
evt-00028283,sess-00765,S-135,pandas_core,answer_submit,pd-k-series-d1-01,A,2026-01-26 13:43:13
evt-00039059,sess-01044,S-050,python_fundamentals,option_select,py-k-ds-d2-01,B,2026-01-29 08:24:07
evt-00046710,sess-01250,S-067,python_fundamentals,option_select,py-sr-confidence-oop,B,2026-01-26 19:14:28
evt-00065771,sess-01764,S-155,sql_duckdb,question_view,sq-k-joins-d2-01,,2026-03-23 15:49:05
evt-00015453,sess-00420,S-506,sql_duckdb,option_select,sq-sr-confidence-agg,B,2026-03-27 04:50:44
evt-00006728,sess-00188,S-095,pandas_core,session_end,,,2026-01-24 11:01:31
evt-00063489,sess-01705,S-607,data_viz,answer_submit,dv-sr-confidence-mpl,B,2026-02-16 17:37:35
evt-00043244,sess-01157,S-045,python_fundamentals,option_select,py-sr-confidence-patterns,A,2026-01-14 15:57:06
evt-00034087,sess-00913,S-441,sql_duckdb,question_view,sq-sr-confidence-select,,2026-03-25 03:41:16
evt-00024123,sess-00651,S-082,sql_duckdb,answer_submit,sq-sr-confidence-window,A,2026-03-28 14:13:07
evt-00007980,sess-00219,S-744,python_fundamentals,option_select,py-k-basics-d1-03,C,2026-01-26 11:11:32
evt-00063890,sess-01716,S-227,sql_duckdb,option_select,sq-a-window-d3-01,C,2026-03-27 12:11:39
evt-00059916,sess-01607,S-464,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-12 11:25:09
evt-00005304,sess-00144,S-217,python_fundamentals,session_end,,,2026-01-28 22:37:26
evt-00035059,sess-00939,S-297,python_fundamentals,answer_submit,py-k-basics-d1-03,A,2026-01-15 05:13:44
evt-00050445,sess-01349,S-682,python_fundamentals,question_view,py-sr-confidence-oop,,2026-01-29 15:06:45
evt-00041633,sess-01114,S-046,python_fundamentals,answer_submit,py-k-oop-d2-02,C,2026-01-21 21:16:42
evt-00025132,sess-00680,S-683,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-03-30 18:19:04
evt-00064417,sess-01730,S-669,python_fundamentals,option_select,py-sr-experience-ds,C,2026-01-28 16:05:51
evt-00015725,sess-00427,S-469,data_viz,option_select,dv-sr-confidence-mpl,A,2026-03-02 13:19:32
evt-00024533,sess-00662,S-224,pandas_core,answer_submit,pd-sr-confidence-merge,D,2026-02-05 07:53:51
evt-00033783,sess-00905,S-379,pandas_core,question_view,pd-sr-confidence-cleaning,,2026-02-13 16:20:53
evt-00015455,sess-00420,S-506,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-27 04:50:51
evt-00001299,sess-00035,S-086,python_fundamentals,option_select,py-k-oop-d2-02,C,2026-01-11 10:31:00
evt-00022499,sess-00611,S-686,python_fundamentals,option_select,py-sr-experience-basics,C,2026-01-10 19:43:55
evt-00051406,sess-01375,S-003,sql_duckdb,question_view,sq-k-window-d3-01,,2026-03-22 08:35:30
evt-00055596,sess-01487,S-482,python_fundamentals,question_view,py-k-ds-d2-03,,2026-01-17 22:23:24
evt-00055224,sess-01479,S-133,pandas_core,option_select,pd-sr-confidence-series,B,2026-02-11 10:47:42
evt-00017760,sess-00481,S-058,sql_duckdb,option_select,sq-sr-confidence-agg,D,2026-03-24 14:10:08
evt-00031630,sess-00850,S-629,python_fundamentals,option_select,py-k-basics-d1-01,C,2026-01-27 12:18:23
evt-00031349,sess-00844,S-374,python_fundamentals,answer_submit,py-k-oop-d2-01,D,2026-01-27 08:44:16
evt-00037810,sess-01012,S-309,python_fundamentals,answer_submit,py-sr-confidence-ds,D,2026-01-27 10:07:47
evt-00031437,sess-00846,S-446,python_fundamentals,question_view,py-k-ds-d2-01,,2026-01-13 15:37:01
evt-00037288,sess-00997,S-212,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-15 17:23:06
evt-00028927,sess-00780,S-189,python_fundamentals,answer_submit,py-sr-experience-patterns,B,2026-01-17 08:20:42
evt-00007630,sess-00211,S-487,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-14 11:07:41
evt-00043970,sess-01175,S-511,data_viz,option_select,dv-sr-confidence-design,D,2026-02-22 17:04:55
evt-00024946,sess-00674,S-432,data_viz,answer_submit,dv-k-sns-d2-01,C,2026-02-19 10:10:44
evt-00007696,sess-00212,S-487,sql_duckdb,option_select,sq-sr-confidence-joins,B,2026-03-25 19:36:40
evt-00055892,sess-01497,S-259,sql_duckdb,session_start,,,2026-03-14 18:59:00
evt-00005957,sess-00166,S-016,data_viz,session_end,,,2026-02-25 17:51:56
evt-00014807,sess-00402,S-641,python_fundamentals,answer_submit,py-k-basics-d1-03,B,2026-01-19 12:09:50
evt-00044463,sess-01188,S-461,python_fundamentals,question_view,py-k-patterns-d3-01,,2026-01-22 22:29:58
evt-00003186,sess-00086,S-132,sql_duckdb,option_select,sq-a-window-d3-01,B,2026-03-26 16:55:57
evt-00011820,sess-00325,S-407,python_fundamentals,option_select,py-sr-confidence-basics,C,2026-01-26 21:33:34
evt-00002187,sess-00060,S-163,pandas_core,question_view,pd-k-series-d1-02,,2026-02-04 18:58:18
evt-00036625,sess-00981,S-802,python_fundamentals,answer_submit,py-k-basics-d1-02,B,2026-01-13 08:32:00
evt-00055100,sess-01476,S-229,python_fundamentals,answer_submit,py-k-ds-d2-02,A,2026-01-18 11:51:20
evt-00064839,sess-01741,S-179,python_fundamentals,option_select,py-k-ds-d2-01,A,2026-01-18 12:18:03
evt-00062669,sess-01682,S-302,python_fundamentals,answer_submit,py-k-ds-d2-03,C,2026-01-30 20:26:50
evt-00049569,sess-01325,S-024,data_viz,option_select,dv-sr-confidence-sns,D,2026-02-27 04:02:58
evt-00016901,sess-00458,S-008,sql_duckdb,option_select,sq-sr-confidence-window,A,2026-04-01 14:56:58
evt-00047680,sess-01273,S-326,data_viz,session_end,,,2026-02-14 16:59:32
evt-00018684,sess-00503,S-064,sql_duckdb,answer_submit,sq-k-select-d1-01,B,2026-03-19 08:10:43
evt-00047550,sess-01269,S-231,python_fundamentals,question_view,py-a-patterns-d3-01,,2026-01-17 13:01:07
evt-00034710,sess-00931,S-357,data_viz,option_select,dv-sr-confidence-design,B,2026-02-20 09:34:46
evt-00008646,sess-00239,S-784,pandas_core,answer_submit,pd-k-series-d1-02,D,2026-01-25 22:04:46
evt-00059284,sess-01591,S-351,python_fundamentals,option_select,py-k-patterns-d3-01,D,2026-01-10 10:56:15
evt-00050776,sess-01357,S-262,pandas_core,answer_submit,pd-k-merge-d2-01,C,2026-01-26 18:32:50
evt-00044688,sess-01195,S-680,pandas_core,question_view,pd-sr-confidence-series,,2026-02-02 17:07:21
evt-00043857,sess-01172,S-518,python_fundamentals,option_select,py-sr-experience-patterns,A,2026-01-20 11:57:17
evt-00022374,sess-00607,S-345,data_viz,question_view,dv-sr-confidence-mpl,,2026-02-20 07:09:18
evt-00007077,sess-00197,S-066,pandas_core,option_select,pd-sr-confidence-groupby,C,2026-02-13 14:51:37
evt-00037768,sess-01011,S-309,sql_duckdb,session_start,,,2026-03-22 17:34:00
evt-00061946,sess-01664,S-792,python_fundamentals,answer_submit,py-k-basics-d1-01,D,2026-01-26 23:00:47
evt-00063828,sess-01713,S-478,sql_duckdb,answer_submit,sq-k-joins-d2-01,D,2026-03-15 04:49:44
evt-00035875,sess-00964,S-625,pandas_core,question_view,pd-sr-confidence-cleaning,,2026-01-26 22:47:37
evt-00014944,sess-00406,S-442,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-25 08:32:52
evt-00024410,sess-00659,S-370,python_fundamentals,option_select,py-sr-confidence-oop,A,2026-01-18 22:37:53
evt-00002239,sess-00062,S-284,pandas_core,option_select,pd-sr-confidence-merge,A,2026-02-04 15:41:10
evt-00060676,sess-01629,S-687,pandas_core,option_select,pd-k-cleaning-d2-01,B,2026-02-13 21:53:13
evt-00064266,sess-01726,S-646,python_fundamentals,answer_submit,py-sr-confidence-patterns,A,2026-01-19 10:35:31
evt-00062921,sess-01691,S-495,python_fundamentals,answer_submit,py-sr-confidence-ds,C,2026-01-28 09:52:32
evt-00035459,sess-00951,S-467,python_fundamentals,option_select,py-k-oop-d2-02,A,2026-01-15 12:01:58
evt-00052132,sess-01399,S-329,python_fundamentals,answer_submit,py-sr-confidence-ds,D,2026-01-18 17:51:24
evt-00006019,sess-00167,S-548,python_fundamentals,option_select,py-k-patterns-d3-01,B,2026-01-27 11:48:16
evt-00011596,sess-00317,S-824,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-28 16:44:42
evt-00047490,sess-01269,S-231,python_fundamentals,question_view,py-sr-experience-basics,,2026-01-17 12:53:44
evt-00047242,sess-01262,S-677,pandas_core,answer_submit,pd-k-series-d1-01,C,
evt-00039596,sess-01061,S-586,data_viz,option_select,dv-k-sns-d2-01,A,2026-03-01 16:45:35
evt-00054070,sess-01449,S-440,data_viz,question_view,dv-sr-confidence-sns,,2026-02-19 19:26:43
evt-00039668,sess-01062,S-586,python_fundamentals,option_select,py-k-patterns-d2-01,D,2026-01-21 20:44:44
evt-00033157,sess-00889,S-128,python_fundamentals,question_view,py-k-ds-d2-01,,2026-01-16 18:20:52
evt-00031886,sess-00857,S-516,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-16 13:04:38
evt-00055804,sess-01495,S-259,data_viz,question_view,dv-k-mpl-d1-01,,2026-03-04 13:15:43
evt-00007042,sess-00196,S-066,python_fundamentals,option_select,py-k-ds-d2-03,C,2026-01-24 11:29:35
evt-00019186,sess-00515,S-353,sql_duckdb,question_view,sq-k-joins-d2-01,,2026-03-18 18:19:47
evt-00009253,sess-00254,S-161,python_fundamentals,answer_submit,py-sr-experience-patterns,B,2026-01-11 12:11:51
evt-00058571,sess-01570,S-493,sql_duckdb,question_view,sq-k-window-d3-01,,2026-03-27 08:32:09
evt-00047953,sess-01280,S-270,sql_duckdb,question_view,sq-sr-confidence-joins,,2026-03-22 10:39:34
evt-00036624,sess-00981,S-802,python_fundamentals,option_select,py-k-basics-d1-02,C,2026-01-13 08:31:56
evt-00013441,sess-00366,S-614,pandas_core,question_view,pd-k-merge-d2-01,,2026-02-11 18:13:10
evt-00044959,sess-01199,S-708,python_fundamentals,question_view,py-a-patterns-d3-01,,2026-01-26 13:20:56
evt-00009085,sess-00249,S-651,pandas_core,answer_submit,pd-a-groupby-d2-01,B,2026-01-26 07:02:54
evt-00038661,sess-01034,S-517,data_viz,option_select,dv-k-design-d2-01,A,2026-03-06 13:20:50
evt-00012217,sess-00335,S-306,python_fundamentals,answer_submit,py-sr-confidence-basics,A,2026-01-24 22:27:38
evt-00064150,sess-01722,S-038,python_fundamentals,answer_submit,py-k-ds-d2-02,D,2026-01-11 08:26:04
evt-00048293,sess-01291,S-447,python_fundamentals,answer_submit,py-sr-confidence-basics,D,2026-01-20 22:03:45
evt-00051822,sess-01389,S-793,python_fundamentals,option_select,py-k-patterns-d2-01,D,2026-01-14 15:33:28
evt-00033384,sess-00895,S-030,python_fundamentals,option_select,py-k-ds-d2-01,A,2026-01-17 22:29:32
evt-00010343,sess-00280,S-437,python_fundamentals,option_select,py-sr-experience-patterns,D,2026-01-30 18:09:28
evt-00043648,sess-01167,S-039,sql_duckdb,answer_submit,sq-sr-confidence-joins,B,2026-03-31 21:17:54
evt-00011931,sess-00327,S-436,sql_duckdb,question_view,sq-k-agg-d2-01,,2026-04-03 15:49:06
evt-00060723,sess-01630,S-703,sql_duckdb,session_end,,,2026-04-02 15:44:48
evt-00024323,sess-00656,S-370,sql_duckdb,option_select,sq-k-window-d3-01,C,2026-04-02 12:59:07
evt-00031622,sess-00850,S-627,python_fundamentals,option_select,py-sr-confidence-patterns,C,2026-01-27 12:17:13
evt-00032168,sess-00864,S-410,pandas_core,option_select,pd-sr-confidence-cleaning,A,2026-02-11 14:40:36
evt-00065344,sess-01753,S-684,data_viz,option_select,dv-sr-confidence-design,B,2026-02-23 10:08:23
evt-00012312,sess-00336,S-306,data_viz,option_select,dv-k-design-d2-01,C,2026-02-16 19:53:02
evt-00016638,sess-00452,S-250,python_fundamentals,question_view,py-k-patterns-d2-01,,2026-01-28 22:47:19
evt-00064067,sess-01721,S-038,pandas_core,option_select,pd-sr-confidence-series,D,2026-02-06 22:15:21
evt-00002030,sess-00056,S-193,python_fundamentals,question_view,py-k-oop-d2-02,,2026-01-11 19:18:52
evt-00018160,sess-00490,S-454,pandas_core,option_select,pd-sr-confidence-cleaning,A,2026-02-13 12:15:17
evt-00066687,sess-01790,S-622,sql_duckdb,answer_submit,sq-sr-confidence-window,D,2026-03-23 12:20:53
evt-00043290,sess-01157,S-045,python_fundamentals,answer_submit,py-a-patterns-d3-01,A,2026-01-14 16:02:57
evt-00055651,sess-01488,S-482,sql_duckdb,option_select,sq-a-window-d3-01,C,2026-03-26 10:57:00
evt-00006236,sess-00173,S-600,pandas_core,question_view,pd-k-series-d1-02,,2026-01-31 11:40:56
evt-00030950,sess-00833,S-087,python_fundamentals,option_select,py-k-ds-d2-02,D,2026-01-27 22:38:58
evt-00043099,sess-01152,S-747,python_fundamentals,answer_submit,py-a-patterns-d3-01,A,2026-01-18 20:05:59
evt-00049968,sess-01334,S-346,pandas_core,question_view,pd-sr-confidence-merge,,2026-02-10 10:29:14
evt-00054570,sess-01461,S-579,python_fundamentals,answer_submit,py-k-patterns-d2-01,B,2026-01-17 17:09:49
evt-00054586,sess-01462,S-579,pandas_core,question_view,pd-sr-confidence-cleaning,,2026-01-29 13:12:51
evt-00013700,sess-00372,S-472,python_fundamentals,option_select,py-k-patterns-d2-01,A,2026-01-29 19:05:06
evt-00065247,sess-01751,S-684,pandas_core,answer_submit,pd-k-cleaning-d2-01,B,2026-01-25 21:21:51
evt-00036253,sess-00972,S-689,sql_duckdb,answer_submit,sq-k-agg-d2-01,C,2026-03-28 14:19:37
evt-00048181,sess-01287,S-109,python_fundamentals,question_view,py-k-oop-d2-01,,2026-01-22 05:48:56
evt-00002189,sess-00060,S-163,pandas_core,answer_submit,pd-k-series-d1-02,B,2026-02-04 18:58:31
evt-00029293,sess-00790,S-756,python_fundamentals,question_view,py-k-ds-d2-01,,2026-01-16 12:11:36
evt-00033543,sess-00898,S-712,data_viz,answer_submit,dv-k-mpl-d1-01,A,2026-02-16 12:10:03
evt-00016661,sess-00453,S-431,python_fundamentals,question_view,py-sr-confidence-ds,,2026-01-27 11:55:16
evt-00053630,sess-01437,S-376,python_fundamentals,option_select,py-k-ds-d2-02,A,2026-01-16 19:39:54
evt-00026406,sess-00715,S-323,pandas_core,question_view,pd-k-series-d1-01,,2026-02-07 16:49:55
evt-00019794,sess-00529,S-018,pandas_core,option_select,pd-k-series-d1-02,A,2026-02-04 13:52:58
evt-00010726,sess-00294,S-031,sql_duckdb,option_select,sq-k-agg-d2-01,D,2026-03-15 09:05:34
evt-00051930,sess-01392,S-620,python_fundamentals,question_view,py-k-basics-d1-01,,2026-01-15 14:31:46
evt-00026541,sess-00718,S-639,pandas_core,question_view,pd-k-series-d1-02,,2026-01-31 10:42:40
evt-00012129,sess-00332,S-781,python_fundamentals,option_select,py-k-oop-d2-02,B,2026-01-29 20:12:42
evt-00065076,sess-01746,S-710,python_fundamentals,answer_submit,py-a-ds-d2-01,B,2026-01-20 06:44:19
evt-00045645,sess-01221,S-734,pandas_core,option_select,pd-sr-confidence-groupby,A,2026-02-01 08:25:06
evt-00039051,sess-01044,S-050,python_fundamentals,answer_submit,py-k-basics-d1-01,A,2026-01-29 08:22:55
evt-00055857,sess-01496,S-259,python_fundamentals,answer_submit,py-k-ds-d2-01,C,2026-01-14 16:19:41
evt-00002288,sess-00063,S-284,python_fundamentals,answer_submit,py-sr-experience-oop,A,2026-01-10 18:25:52
evt-00040223,sess-01078,S-291,data_viz,answer_submit,dv-sr-confidence-design,B,2026-02-22 22:45:49
evt-00067612,sess-01815,S-192,python_fundamentals,answer_submit,py-k-ds-d2-01,A,2026-01-10 19:20:06
evt-00062215,sess-01671,S-124,sql_duckdb,option_select,sq-k-agg-d2-01,B,2026-03-30 12:37:36
evt-00058391,sess-01566,S-159,pandas_core,answer_submit,pd-sr-confidence-groupby,D,2026-02-12 13:55:55
evt-00024732,sess-00669,S-305,pandas_core,question_view,pd-sr-confidence-groupby,,2026-01-30 17:26:54
evt-00017244,sess-00468,S-093,python_fundamentals,answer_submit,py-sr-experience-basics,D,2026-01-18 12:54:16
evt-00020125,sess-00538,S-279,pandas_core,answer_submit,pd-a-groupby-d2-01,C,2026-02-10 13:10:32
evt-00060924,sess-01637,S-663,sql_duckdb,question_view,sq-sr-confidence-agg,,2026-03-18 11:28:58
evt-00003036,sess-00082,S-477,python_fundamentals,question_view,py-k-ds-d2-01,,2026-01-17 08:11:43
evt-00059628,sess-01601,S-505,data_viz,question_view,dv-k-sns-d2-01,,2026-02-26 10:57:14
evt-00006664,sess-00186,S-381,sql_duckdb,session_end,,,2026-03-24 15:23:46
evt-00057686,sess-01543,S-295,python_fundamentals,answer_submit,py-k-oop-d2-01,A,2026-01-27 22:23:20
evt-00052414,sess-01404,S-077,python_fundamentals,option_select,py-k-oop-d2-01,A,2026-01-11 12:46:13
evt-00007094,sess-00197,S-066,pandas_core,answer_submit,pd-k-groupby-d2-01,A,2026-02-13 14:53:29
evt-00025432,sess-00687,S-743,python_fundamentals,option_select,py-k-patterns-d3-01,B,2026-01-18 14:24:55
evt-00004869,sess-00135,S-255,pandas_core,answer_submit,pd-a-groupby-d2-01,C,2026-02-10 09:04:22
evt-00005151,sess-00142,S-738,sql_duckdb,answer_submit,sq-k-joins-d2-01,C,2026-03-26 14:03:57
evt-00035465,sess-00951,S-467,python_fundamentals,question_view,py-k-patterns-d2-02,,2026-01-15 12:02:56
evt-00006747,sess-00190,S-095,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-30 15:42:14
evt-00060691,sess-01630,S-703,sql_duckdb,session_start,,,2026-04-02 15:41:00
evt-00024248,sess-00654,S-724,python_fundamentals,option_select,py-k-ds-d2-02,D,2026-01-27 10:28:18
evt-00000919,sess-00024,S-406,python_fundamentals,option_select,py-k-patterns-d2-01,D,2026-01-24 13:17:59
evt-00040089,sess-01075,S-315,python_fundamentals,option_select,py-k-oop-d2-01,B,2026-01-12 09:43:32
evt-00044922,sess-01199,S-708,python_fundamentals,option_select,py-k-basics-d1-01,D,2026-01-26 13:16:10
evt-00012544,sess-00341,S-601,python_fundamentals,answer_submit,py-k-oop-d2-02,B,2026-01-11 14:52:17
evt-00044767,sess-01196,S-680,python_fundamentals,option_select,py-a-ds-d2-01,B,2026-01-28 15:25:09
evt-00023148,sess-00626,S-603,python_fundamentals,answer_submit,py-k-basics-d1-01,C,2026-01-29 10:39:11
evt-00027249,sess-00736,S-538,sql_duckdb,option_select,sq-k-joins-d2-01,C,2026-03-14 14:32:34
evt-00020472,sess-00549,S-040,data_viz,question_view,dv-sr-confidence-design,,2026-03-02 08:00:54
evt-00008581,sess-00237,S-146,pandas_core,question_view,pd-k-series-d1-01,,2026-02-09 13:04:36
evt-00066894,sess-01797,S-766,python_fundamentals,option_select,py-k-ds-d2-02,D,2026-01-11 12:06:46
evt-00052452,sess-01405,S-077,sql_duckdb,answer_submit,sq-k-agg-d2-01,A,2026-03-17 19:49:24
evt-00004272,sess-00118,S-186,python_fundamentals,option_select,py-k-ds-d2-01,D,2026-01-29 10:50:55
evt-00036082,sess-00969,S-691,python_fundamentals,question_view,py-sr-confidence-patterns,,2026-01-19 17:07:17
evt-00056518,sess-01513,S-565,pandas_core,answer_submit,pd-sr-confidence-groupby,A,2026-02-08 22:45:13
evt-00016562,sess-00451,S-250,sql_duckdb,option_select,sq-sr-confidence-joins,A,2026-03-22 17:50:34
evt-00020250,sess-00542,S-137,sql_duckdb,option_select,sq-k-select-d1-01,D,2026-03-26 11:45:00
evt-00030585,sess-00824,S-507,python_fundamentals,question_view,py-sr-confidence-patterns,,2026-01-24 20:59:10
evt-00031525,sess-00847,S-090,python_fundamentals,option_select,py-k-oop-d2-01,A,2026-01-20 20:32:37
evt-00015490,sess-00422,S-811,sql_duckdb,option_select,sq-sr-confidence-agg,B,2026-03-22 08:26:34
evt-00037413,sess-01000,S-212,pandas_core,answer_submit,pd-sr-confidence-series,C,2026-02-02 18:02:43
evt-00010061,sess-00274,S-142,python_fundamentals,option_select,py-sr-confidence-ds,C,2026-01-25 17:43:04
evt-00002082,sess-00058,S-193,data_viz,question_view,dv-sr-confidence-sns,,2026-03-04 11:31:01
evt-00052231,sess-01400,S-633,python_fundamentals,answer_submit,py-k-basics-d1-03,D,2026-01-27 16:10:07
evt-00035320,sess-00948,S-467,sql_duckdb,option_select,sq-sr-confidence-agg,B,2026-03-20 19:47:48
evt-00005928,sess-00165,S-016,pandas_core,option_select,pd-k-merge-d2-01,B,2026-02-05 10:06:23
evt-00036949,sess-00988,S-713,pandas_core,option_select,pd-k-merge-d2-01,B,2026-01-26 19:56:03
evt-00059059,sess-01587,S-355,pandas_core,answer_submit,pd-sr-confidence-series,D,2026-01-24 15:30:39
evt-00061960,sess-01664,S-792,python_fundamentals,option_select,py-k-ds-d2-03,C,2026-01-26 23:02:30
evt-00051542,sess-01380,S-750,sql_duckdb,question_view,sq-k-select-d1-01,,2026-03-30 10:40:40
evt-00011385,sess-00312,S-598,data_viz,question_view,dv-sr-confidence-mpl,,2026-02-17 09:32:24
evt-00029039,sess-00783,S-189,pandas_core,option_select,pd-k-series-d1-01,C,2026-01-25 15:53:04
evt-00036003,sess-00967,S-625,sql_duckdb,option_select,sq-sr-confidence-select,A,2026-03-18 10:55:28
evt-00025343,sess-00686,S-743,data_viz,answer_submit,dv-sr-confidence-mpl,A,2026-02-27 17:01:48
evt-00019424,sess-00521,S-041,python_fundamentals,question_view,py-k-ds-d2-03,,2026-01-28 15:20:05
evt-00052062,sess-01397,S-329,sql_duckdb,option_select,sq-sr-confidence-agg,A,2026-03-27 22:48:26
evt-00001009,sess-00028,S-239,python_fundamentals,question_view,py-sr-experience-oop,,2026-01-15 08:27:54
evt-00039645,sess-01062,S-586,python_fundamentals,answer_submit,py-k-ds-d2-01,C,2026-01-21 20:41:47
